Feature,Line,Station,Orig_St,Feat_Nb,Levels,IG_Numeric,IG_Date,CMI,NotMissing,Num_Rank,Date_Rank,CMI_Rank
L1_S25_F1987,1,2.5107E1,25,1987,36,7.22213043324871E-6,0.000388680960044852,0.000123240257002166,0.0232549691783802,851,568,581
L1_S25_F1992,1,2.5107E1,25,1992,18,7.37009838935876E-6,0.000388680960044852,0.000105773137041965,0.0232549691783802,845,568,620
L1_S25_F1997,1,2.5107E1,25,1997,114,2.82165085909725E-5,0.000388680960044852,0.000253192923551637,0.0232549691783802,669,568,461
L1_S25_F2002,1,2.5107E1,25,2002,30,1.05901210556425E-5,0.000388680960044852,4.55046723395469E-5,0.0232549691783802,797,568,739
L1_S25_F2007,1,2.5107E1,25,2007,341,0.000133746054025607,0.000388680960044852,0.000271605561195543,0.0232549691783802,330,568,445
L1_S25_F2016,1,2.5107E1,25,2016,331,8.90771403199153E-5,0.000388680960044852,0.000235865974934413,0.0232549691783802,451,568,468
L1_S25_F2021,1,2.5107E1,25,2021,54,3.75057629078412E-5,0.000388680960044852,0.000160520595612113,0.0232549691783802,612,568,541
L1_S25_F2026,1,2.5107E1,25,2026,474,0.000158728714106715,0.000388680960044852,0.000269588421117462,0.0232549691783802,282,568,448
L1_S25_F2031,1,2.5107E1,25,2031,84,2.04528548000127E-5,0.000388680960044852,0.000228901855914287,0.0232549691783802,713,568,476
L1_S25_F2036,1,2.5107E1,25,2036,829,0.000179682135257764,0.000388680960044852,0.000268188737766906,0.0232549691783802,251,568,451
L1_S25_F2041,1,2.5107E1,25,2041,11,5.2375720009934E-6,0.000388680960044852,7.33302874049713E-5,0.0232549691783802,888,568,689
L1_S25_F2046,1,2.5107E1,25,2046,657,0.000152074166656746,0.000388680960044852,0.000270088924697376,0.0232549691783802,293,568,446
L1_S25_F2051,1,2.5107E1,25,2051,310,0.000113660401773075,0.000388680960044852,0.000263349335838825,0.0232549691783802,396,568,455
L1_S25_F2056,1,2.5107E1,25,2056,203,7.66552740785187E-5,0.000388680960044852,0.000201859395314585,0.0231257185868264,491,568,500
L1_S25_F2061,1,2.5108E1,25,2061,503,0.000125390226786593,0.000352405868211392,0.000150157788297634,0.0231257185868264,353,596,553
L1_S25_F2066,1,2.5108E1,25,2066,484,3.78404420562362E-5,0.000352405868211392,0.000207420431847183,0.0231257185868264,610,596,496
L1_S25_F2071,1,2.5108E1,25,2071,226,8.26774320099588E-5,0.000352405868211392,0.000212178462051682,0.0231257185868264,471,596,491
L1_S25_F2076,1,2.5108E1,25,2076,648,0.00014405055942035,0.000352405868211392,0.000252349397918294,0.0231257185868264,313,596,462
L1_S25_F2081,1,2.5108E1,25,2081,39,2.46723633683388E-5,0.000352405868211392,0.000155607982398109,0.0231257185868264,691,596,548
L1_S25_F2086,1,2.5108E1,25,2086,661,0.000137456106770628,0.000352405868211392,0.000250294236936455,0.0231257185868264,321,596,463
L1_S25_F2091,1,2.5108E1,25,2091,803,0.000139632042952087,0.000352405868211392,0.000245624934814614,0.0231257185868264,316,596,464
L1_S25_F2096,1,2.5108E1,25,2096,131,8.98172569918643E-6,0.000352405868211392,9.07897667445923E-6,0.0234585599794551,826,596,855
L1_S25_F2101,1,2.5109E1,25,2101,439,0.000133001029052338,0.000399573096458994,0.000239425946169547,0.0234585599794551,332,542,467
L1_S25_F2106,1,2.5109E1,25,2106,319,5.53034973354016E-5,0.000399573096458994,0.000307304676443465,0.0234585599794551,555,542,422
L1_S25_F2111,1,2.5109E1,25,2111,232,9.09241967637087E-5,0.000399573096458994,0.000282652953520923,0.0234585599794551,445,542,438
L1_S25_F2116,1,2.5109E1,25,2116,624,0.00015600825506823,0.000399573096458994,0.000330617632069874,0.0234585599794551,286,542,413
L1_S25_F2121,1,2.5109E1,25,2121,42,1.02800486860843E-5,0.000399573096458994,0.000212222701568621,0.0234585599794551,814,542,490
L1_S25_F2126,1,2.5109E1,25,2126,786,0.000185267964182501,0.000399573096458994,0.000332517819000344,0.0234585599794551,243,542,412
L1_S25_F2131,1,2.5109E1,25,2131,857,0.000182490637051558,0.000399573096458994,0.000324548646597478,0.0234585599794551,247,542,414
L1_S25_F2136,1,2.5109E1,25,2136,97,4.39550970607883E-5,0.000399573096458994,0.000380610968985451,0.0464558727498359,590,542,400
L1_S25_F2144,1,2.511E1,25,2144,839,0.000246490672687116,0.000604677604531645,0.000717863936461782,0.0464558727498359,184,494,328
L1_S25_F2147,1,2.511E1,25,2147,1002,0.000301085356330333,0.000604677604531645,0.00072314536539686,0.0464558727498359,147,494,324
L1_S25_F2152,1,2.511E1,25,2152,864,0.000255616988964036,0.000604677604531645,0.000718725095328665,0.0464558727498359,178,494,327
L1_S25_F2155,1,2.511E1,25,2155,845,0.000234067171636099,0.000604677604531645,0.000711876322714744,0.0464558727498359,195,494,334
L1_S25_F2158,1,2.511E1,25,2158,645,0.000206380799077976,0.000604677604531645,0.000713850111974779,0.0464558727498359,222,494,332
L1_S25_F2161,1,2.511E1,25,2161,529,0.00017353686241961,0.000604677604531645,0.000704097705790829,0.0464558727498359,265,494,338
L1_S25_F2164,1,2.511E1,25,2164,974,0.000337753527329454,0.000604677604531645,0.000725716155717038,0.0464558727498359,118,494,323
L1_S25_F2167,1,2.511E1,25,2167,931,0.000320722843037302,0.000604677604531645,0.000720516098505541,0.0464558727498359,130,494,326
L1_S25_F2170,1,2.511E1,25,2170,899,0.000303434928779822,0.000604677604531645,0.000721974258429015,0.0464558727498359,143,494,325
L1_S25_F2173,1,2.511E1,25,2173,815,0.000235254116734751,0.000604677604531645,0.00071479264256169,0.0464558727498359,193,494,329
L1_S25_F2176,1,2.511E1,25,2176,717,0.000210080171250127,0.000604677604531645,0.000712869560482332,0.0464558727498359,216,494,333
L1_S25_F2181,1,2.52E1,25,2181,7,1.25321924571153E-6,1.1018500604365E-5,5.76974768407013E-7,0.00105005545948585,955,960,919
L1_S25_F2184,1,2.52E1,25,2184,5,1.91124759396644E-6,1.1018500604365E-5,4.67551479133022E-6,0.00105005545948585,947,960,877
L1_S25_F2187,1,2.52E1,25,2187,3,7.32782238443974E-7,1.1018500604365E-5,1.77635683940025E-15,0.00105005545948585,964,960,944
L1_S25_F2190,1,2.52E1,25,2190,3,7.32782238443974E-7,1.1018500604365E-5,1.77635683940025E-15,0.00105005545948585,964,960,944
L1_S25_F2193,1,2.52E1,25,2193,292,1.47568371229312E-5,1.1018500604365E-5,8.0804596134243E-6,0.00105005545948585,764,960,860
L1_S25_F2196,1,2.52E1,25,2196,209,1.29600134108898E-5,1.1018500604365E-5,8.52248662042143E-6,0.00105005545948585,781,960,856
L1_S25_F2199,1,2.52E1,25,2199,38,8.1885536804549E-6,1.1018500604365E-5,6.68077626464481E-6,0.00105005545948585,831,960,867
L1_S25_F2202,1,2.52E1,25,2202,7,1.25639957815338E-6,1.1018500604365E-5,5.76974770183369E-7,0.00105005545948585,954,960,918
L1_S25_F2207,1,2.5201E1,25,2207,6,3.37886963208689E-6,3.24084959562043E-5,2.46302751172323E-6,0.00305470679123157,921,909,903
L1_S25_F2210,1,2.5201E1,25,2210,6,3.80534159560852E-6,3.24084959562043E-5,9.47827989605798E-6,0.00305470679123157,912,909,853
L1_S25_F2217,1,2.5201E1,25,2217,427,3.21307078525734E-5,3.24084959562043E-5,2.53285168447803E-5,0.00305470679123157,649,909,780
L1_S25_F2220,1,2.5201E1,25,2220,262,3.2271855742394E-5,3.24084959562043E-5,2.48864898395595E-5,0.00305470679123157,647,909,782
L1_S25_F2223,1,2.5201E1,25,2223,441,3.2753164852295E-5,3.24084959562043E-5,2.48864898377832E-5,0.00305470679123157,643,909,783
L1_S25_F2226,1,2.5201E1,25,2226,6,3.37886963208689E-6,3.24084959562043E-5,2.46302751172323E-6,0.00305470679123157,921,909,903
L1_S25_F2231,1,2.5202E1,25,2231,58,1.36039020155465E-5,0.000104334502001535,9.13147093797306E-5,0.00604690022445675,776,837,657
L1_S25_F2233,1,2.5202E1,25,2233,655,0.000105762801924314,0.000104334502001535,0.000124090578752956,0.00604690022445675,412,837,576
L1_S25_F2237,1,2.5203E1,25,2237,538,8.53860889922231E-5,0.000109700732624063,0.000119851198538967,0.006039297248483,464,807,589
L1_S25_F2239,1,2.5204E1,25,2239,724,0.000110650648261768,0.000108527110198153,0.000119109881921986,0.00603676292315841,402,815,592
L1_S25_F2241,1,2.5204E1,25,2241,667,3.57034393623223E-5,0.000108527110198153,2.94846541599725E-5,0.00380317753709196,624,815,771
L1_S25_F2243,1,2.5204E1,25,2243,17,1.03144572154434E-5,0.000108527110198153,1.36521829716685E-5,0.00380317753709196,812,815,833
L1_S25_F2245,1,2.5204E1,25,2245,17,1.03144572154434E-5,0.000108527110198153,1.36521829716685E-5,0.00380317753709196,812,815,833
L1_S25_F2247,1,2.5205E1,25,2247,767,0.000115822344007199,0.000103578747516764,0.000127134455867761,0.00603760769826661,391,839,574
L1_S25_F2249,1,2.5205E1,25,2249,432,5.55953717071844E-5,0.000103578747516764,6.68956062686021E-5,0.00302345011222837,554,839,697
L1_S25_F2258,1,2.5206E1,25,2258,34,6.12630609886367E-6,5.7899692526675E-5,3.08424187647205E-5,0.00302345011222837,871,870,768
L1_S25_F2263,1,2.5206E1,25,2263,30,3.4269625572847E-6,5.7899692526675E-5,1.14644520419205E-5,0.00302345011222837,920,870,845
L1_S25_F2268,1,2.5206E1,25,2268,96,2.11189709435899E-5,5.7899692526675E-5,4.54775776965732E-5,0.00302345011222837,708,870,740
L1_S25_F2273,1,2.5206E1,25,2273,23,4.5193083977324E-6,5.7899692526675E-5,1.56256937060562E-5,0.00302345011222837,900,870,814
L1_S25_F2278,1,2.5206E1,25,2278,344,5.07792461075241E-5,5.7899692526675E-5,4.50355506895761E-5,0.00302345011222837,569,870,742
L1_S25_F2287,1,2.5206E1,25,2287,222,4.45699016893286E-5,5.7899692526675E-5,4.57061540757309E-5,0.00302345011222837,588,870,738
L1_S25_F2292,1,2.5206E1,25,2292,67,1.74536241992485E-5,5.7899692526675E-5,2.69626929547684E-5,0.00302345011222837,736,870,778
L1_S25_F2297,1,2.5206E1,25,2297,376,5.15448994100609E-5,5.7899692526675E-5,4.4306470725175E-5,0.00302345011222837,567,870,745
L1_S25_F2302,1,2.5206E1,25,2302,71,1.52960096357901E-5,5.7899692526675E-5,4.38644437181779E-5,0.00302345011222837,755,870,747
L1_S25_F2307,1,2.5206E1,25,2307,814,6.72005022472888E-5,5.7899692526675E-5,4.78197916340406E-5,0.00302345011222837,525,870,732
L1_S25_F2312,1,2.5206E1,25,2312,27,1.72432250966637E-5,5.7899692526675E-5,1.70277415509901E-5,0.00302345011222837,739,870,807
L1_S25_F2317,1,2.5206E1,25,2317,590,4.84968988399004E-5,5.7899692526675E-5,4.54775776947969E-5,0.00302345011222837,573,870,741
L1_S25_F2322,1,2.5206E1,25,2322,446,5.86910229198878E-5,5.7899692526675E-5,4.78197916340406E-5,0.00302345011222837,543,870,732
L1_S25_F2327,1,2.5206E1,25,2327,698,7.95762063940941E-5,5.7899692526675E-5,7.9526262103613E-5,0.00303950083928407,485,870,679
L1_S25_F2336,1,2.5207E1,25,2336,74,2.77139504554214E-5,6.75777023246837E-5,4.96517746029213E-5,0.00303950083928407,671,849,729
L1_S25_F2341,1,2.5207E1,25,2341,41,1.18103162112249E-5,6.75777023246837E-5,4.16826022018313E-5,0.00303950083928407,790,849,751
L1_S25_F2346,1,2.5207E1,25,2346,89,3.2936196470601E-5,6.75777023246837E-5,5.22810414960162E-5,0.00303950083928407,640,849,725
L1_S25_F2351,1,2.5207E1,25,2351,24,9.08708179991891E-6,6.75777023246837E-5,1.29111811819627E-5,0.00303950083928407,824,849,838
L1_S25_F2356,1,2.5207E1,25,2356,324,5.9244713611406E-5,6.75777023246837E-5,5.7562470431094E-5,0.00303950083928407,542,849,708
L1_S25_F2365,1,2.5207E1,25,2365,307,4.3201945095106E-5,6.75777023246837E-5,5.5949336454475E-5,0.00303950083928407,596,849,714
L1_S25_F2370,1,2.5207E1,25,2370,309,5.61075757357088E-5,6.75777023246837E-5,5.36071225170076E-5,0.00303950083928407,552,849,723
L1_S25_F2375,1,2.5207E1,25,2375,228,4.78512038117884E-5,6.75777023246837E-5,5.71204434240968E-5,0.00303950083928407,575,849,709
L1_S25_F2380,1,2.5207E1,25,2380,65,2.70975452814071E-5,6.75777023246837E-5,4.85542699628638E-5,0.00303950083928407,677,849,731
L1_S25_F2385,1,2.5207E1,25,2385,743,8.18851408581622E-5,6.75777023246837E-5,5.71204434240968E-5,0.00303950083928407,475,849,709
L1_S25_F2390,1,2.5207E1,25,2390,20,1.91829689342171E-5,6.75777023246837E-5,1.4184018878538E-5,0.00303950083928407,725,849,830
L1_S25_F2395,1,2.5207E1,25,2395,622,7.08844588146462E-5,6.75777023246837E-5,5.52202564936266E-5,0.00303950083928407,511,849,717
L1_S25_F2400,1,2.5207E1,25,2400,300,4.83948906939702E-5,6.75777023246837E-5,5.47782294866295E-5,0.00303950083928407,574,849,719
L1_S25_F2405,1,2.5208E1,25,2405,56,1.42930479754E-5,6.86178486404288E-5,4.22231813406171E-5,0.002926300974786,769,841,750
L1_S25_F2408,1,2.5208E1,25,2408,452,6.18620279766446E-5,6.86178486404288E-5,4.41802381061507E-5,0.002926300974786,535,841,746
L1_S25_F2411,1,2.5208E1,25,2411,75,1.66574511926143E-5,6.86178486404288E-5,4.45653952798608E-5,0.002926300974786,740,841,743
L1_S25_F2414,1,2.5208E1,25,2414,737,7.42241646509712E-5,6.86178486404288E-5,5.24024887784691E-5,0.002926300974786,500,841,724
L1_S25_F2417,1,2.5208E1,25,2417,686,8.12618722640934E-5,6.86178486404288E-5,5.43026757089393E-5,0.002926300974786,478,841,720
L1_S25_F2420,1,2.5208E1,25,2420,555,7.07918562614651E-5,6.86178486404288E-5,5.54737826785612E-5,0.002926300974786,512,841,715
L1_S25_F2423,1,2.5208E1,25,2423,530,7.04606391366269E-5,6.86178486404288E-5,5.54737826785612E-5,0.002926300974786,513,841,715
L1_S25_F2426,1,2.5208E1,25,2426,721,7.26391983931762E-5,6.86178486404288E-5,5.38606487037185E-5,0.002926300974786,504,841,722
L1_S25_F2429,1,2.5209E1,25,2429,37,8.56480252053871E-6,5.98014376738121E-5,3.62311414559002E-5,0.00305386201612338,830,862,758
L1_S25_F2431,1,2.5209E1,25,2431,459,4.87125735855187E-5,5.98014376738121E-5,3.47729815324271E-5,0.00305386201612338,572,862,760
L1_S25_F2433,1,2.5209E1,25,2433,104,2.03259666928801E-5,5.98014376738121E-5,4.34127573214482E-5,0.00305386201612338,716,862,749
L1_S25_F2435,1,2.5209E1,25,2435,646,5.74260772232549E-5,5.98014376738121E-5,4.36998102752995E-5,0.00305386201612338,547,862,748
L1_S25_F2437,1,2.5209E1,25,2437,466,6.01345499369188E-5,5.98014376738121E-5,4.7213131184165E-5,0.00305386201612338,537,862,734
L1_S25_F2439,1,2.5209E1,25,2439,562,5.62494914984058E-5,5.98014376738121E-5,4.60420242145432E-5,0.00305386201612338,550,862,737
L1_S25_F2441,1,2.5209E1,25,2441,654,5.6457624818762E-5,5.98014376738121E-5,4.64840512215403E-5,0.00305386201612338,548,862,736
L1_S25_F2443,1,2.5209E1,25,2443,689,6.79962002063661E-5,5.98014376738121E-5,4.7213131184165E-5,0.00305386201612338,519,862,734
L1_S25_F2449,1,2.521E1,25,2449,690,0.000102383506316528,0.000107761744969181,0.000122533497229682,0.00596580181407007,417,819,583
L1_S25_F2451,1,2.521E1,25,2451,871,0.000117986281166438,0.000107761744969181,0.000120920363254839,0.00596580181407007,386,819,588
L1_S25_F2454,1,2.521E1,25,2454,725,0.000112283820353554,0.000107761744969181,0.000119020176322593,0.00596580181407007,399,819,593
L1_S25_F2456,1,2.521E1,25,2456,782,0.0001177441142719,0.000107761744969181,0.000118578149315596,0.00596580181407007,388,819,594
L1_S25_F2458,1,2.521E1,25,2458,534,8.52066743615154E-5,0.000107761744969181,0.00011930722927822,0.00596580181407007,465,819,590
L1_S25_F2460,1,2.521E1,25,2460,972,0.000128986221616501,0.000107761744969181,0.000122533497229682,0.00596580181407007,344,819,583
L1_S25_F2462,1,2.521E1,25,2462,914,0.000125583294115827,0.000107761744969181,0.000123704604197528,0.00596580181407007,350,819,578
L1_S25_F2464,1,2.521E1,25,2464,826,0.000119333128441923,0.000107761744969181,0.000122091470222685,0.00596580181407007,377,819,585
L1_S25_F2466,1,2.521E1,25,2466,690,0.000103171532673585,0.000107761744969181,0.000123704604197528,0.00596580181407007,415,819,578
L1_S25_F2468,1,2.521E1,25,2468,624,0.000102973827500463,0.000107761744969181,0.000121075337306209,0.00596580181407007,416,819,587
L1_S25_F2472,1,2.5211E1,25,2472,7,6.18515073114168E-6,0.000107237950613737,3.44236258573716E-5,0.00833286166723126,870,829,761
L1_S25_F2475,1,2.5211E1,25,2475,6,5.86336310348656E-6,0.000107237950613737,2.22555363116328E-5,0.00833286166723126,875,829,788
L1_S25_F2478,1,2.5211E1,25,2478,3,3.45664044054672E-6,0.000107237950613737,2.76675210741928E-7,0.00833286166723126,918,829,935
L1_S25_F2481,1,2.5211E1,25,2481,3,3.45664044054672E-6,0.000107237950613737,2.76675210741928E-7,0.00833286166723126,918,829,935
L1_S25_F2484,1,2.5211E1,25,2484,590,7.68019088983607E-5,0.000107237950613737,7.99043190475857E-5,0.00833286166723126,489,829,678
L1_S25_F2487,1,2.5211E1,25,2487,541,5.99115787967008E-5,0.000107237950613737,8.1517453025981E-5,0.00833286166723126,538,829,676
L1_S25_F2490,1,2.5211E1,25,2490,65,2.06902728692171E-5,0.000107237950613737,6.87088786950341E-5,0.00833286166723126,712,829,694
L1_S25_F2493,1,2.5211E1,25,2493,7,5.63136760689531E-6,0.000107237950613737,3.48071762914515E-5,0.00833286166723126,880,829,759
L1_S25_F2498,1,2.5212E1,25,2498,57,1.54950422928124E-5,3.15696687795963E-5,1.53326570977441E-5,0.00362999863991208,754,915,824
L1_S25_F2500,1,2.5212E1,25,2500,636,3.6041955743471E-5,3.15696687795963E-5,2.31848763529996E-5,0.00362999863991208,621,915,786
L1_S25_F2504,1,2.5213E1,25,2504,137,2.67452095332743E-5,3.32618239085036E-5,1.68082933491576E-5,0.00362999863991208,679,892,808
L1_S25_F2506,1,2.5214E1,25,2506,595,3.36587728604343E-5,3.24792687607101E-5,2.22703406631553E-5,0.00362915386480388,634,895,787
L1_S25_F2508,1,2.5214E1,25,2508,591,1.94183798960523E-5,3.24792687607101E-5,3.58067591044176E-6,0.0030192262366874,723,895,881
L1_S25_F2510,1,2.5214E1,25,2510,14,1.57308408255119E-5,3.24792687607101E-5,2.40956894259625E-6,0.0030192262366874,750,895,905
L1_S25_F2512,1,2.5214E1,25,2512,14,1.57308408255119E-5,3.24792687607101E-5,2.40956894259625E-6,0.0030192262366874,750,895,905
L1_S25_F2514,1,2.5215E1,25,2514,651,3.19378591591146E-5,3.27682273066898E-5,2.08053394441521E-5,0.00362830908969569,652,893,797
L1_S25_F2516,1,2.5215E1,25,2516,547,1.57520873482753E-5,3.27682273066898E-5,6.77399952131452E-6,0.00181373215729375,749,893,864
L1_S25_F2525,1,2.5216E1,25,2525,249,1.4934279304768E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,761,938,884
L1_S25_F2530,1,2.5216E1,25,2530,487,1.52270818780664E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,756,938,884
L1_S25_F2535,1,2.5216E1,25,2535,531,1.36037304265813E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,777,938,884
L1_S25_F2540,1,2.5216E1,25,2540,13,7.51212848726368E-6,1.47265782981521E-5,8.12058424060069E-7,0.00181373215729375,843,938,914
L1_S25_F2545,1,2.5216E1,25,2545,825,1.73652213248943E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,737,938,884
L1_S25_F2554,1,2.5216E1,25,2554,339,1.38902955235665E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,773,938,884
L1_S25_F2559,1,2.5216E1,25,2559,267,1.37554995998102E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,774,938,884
L1_S25_F2564,1,2.5216E1,25,2564,630,1.58105639211925E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,748,938,884
L1_S25_F2569,1,2.5216E1,25,2569,531,1.43209317844395E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,768,938,884
L1_S25_F2574,1,2.5216E1,25,2574,655,1.60391403021265E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,745,938,884
L1_S25_F2579,1,2.5216E1,25,2579,661,1.55386367222121E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,753,938,884
L1_S25_F2584,1,2.5216E1,25,2584,548,1.51059858506386E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,758,938,884
L1_S25_F2589,1,2.5216E1,25,2589,608,1.64811673091236E-5,1.47265782981521E-5,3.36772298759058E-6,0.00181373215729375,741,938,884
L1_S25_F2594,1,2.5216E1,25,2594,713,2.81037348770496E-5,1.47265782981521E-5,2.80825922356343E-5,0.00181964558305111,670,938,777
L1_S25_F2603,1,2.5217E1,25,2603,467,2.31543164534997E-5,2.12508823729252E-5,1.54206327049877E-5,0.00181964558305111,700,917,815
L1_S25_F2608,1,2.5217E1,25,2608,606,2.2741733289422E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,702,917,818
L1_S25_F2613,1,2.5217E1,25,2613,422,2.91332808934897E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,663,917,818
L1_S25_F2618,1,2.5217E1,25,2618,15,2.24627387979126E-6,2.12508823729252E-5,3.15995899491384E-6,0.00181964558305111,942,917,896
L1_S25_F2623,1,2.5217E1,25,2623,839,2.85322428670298E-5,2.12508823729252E-5,1.54206327049877E-5,0.00181964558305111,665,917,815
L1_S25_F2632,1,2.5217E1,25,2632,487,2.73762616540552E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,675,917,818
L1_S25_F2637,1,2.5217E1,25,2637,487,2.67932773141411E-5,2.12508823729252E-5,1.42495257353659E-5,0.00181964558305111,678,917,828
L1_S25_F2642,1,2.5217E1,25,2642,732,2.43785700817512E-5,2.12508823729252E-5,1.26363917587469E-5,0.00181964558305111,693,917,839
L1_S25_F2647,1,2.5217E1,25,2647,444,2.66946753928465E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,681,917,818
L1_S25_F2652,1,2.5217E1,25,2652,623,2.82603156680494E-5,2.12508823729252E-5,1.54206327049877E-5,0.00181964558305111,666,917,815
L1_S25_F2657,1,2.5217E1,25,2657,381,2.86330724765804E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,664,917,818
L1_S25_F2662,1,2.5217E1,25,2662,510,2.82537669757943E-5,2.12508823729252E-5,1.42495257353659E-5,0.00181964558305111,667,917,828
L1_S25_F2667,1,2.5217E1,25,2667,290,2.37497107740126E-5,2.12508823729252E-5,1.54206327032114E-5,0.00181964558305111,697,917,818
L1_S25_F2672,1,2.5217E1,25,2672,84,1.03930892496606E-5,2.12508823729252E-5,1.67658968326379E-5,0.00183147243456583,811,917,809
L1_S25_F2677,1,2.5218E1,25,2677,258,2.12570023183645E-5,1.99131690976628E-5,1.00877519155773E-5,0.00183147243456583,707,931,850
L1_S25_F2682,1,2.5218E1,25,2682,93,1.31092819160017E-5,1.99131690976628E-5,1.56562338045063E-5,0.00183147243456583,780,931,811
L1_S25_F2687,1,2.5218E1,25,2687,495,2.37514730887511E-5,1.99131690976628E-5,1.52142067992855E-5,0.00183147243456583,696,931,826
L1_S25_F2692,1,2.5218E1,25,2692,412,2.28957349186487E-5,1.99131690976628E-5,1.56562338045063E-5,0.00183147243456583,701,931,811
L1_S25_F2697,1,2.5218E1,25,2697,139,1.78805391133352E-5,1.99131690976628E-5,1.44851268366608E-5,0.00183147243456583,734,931,827
L1_S25_F2702,1,2.5218E1,25,2702,59,9.46569221049742E-6,1.99131690976628E-5,1.25849399061906E-5,0.00183147243456583,820,931,840
L1_S25_F2707,1,2.5218E1,25,2707,448,2.33629590269402E-5,1.99131690976628E-5,1.56562338045063E-5,0.00183147243456583,698,931,811
L1_S25_F2712,1,2.5219E1,25,2712,74,9.06793462540634E-6,1.4402621385301E-5,3.10172425344035E-6,0.00178838890404791,825,952,897
L1_S25_F2714,1,2.5219E1,25,2714,202,1.32112375936799E-5,1.4402621385301E-5,3.10172425344035E-6,0.00178838890404791,778,952,897
L1_S25_F2716,1,2.5219E1,25,2716,130,1.07153774209223E-5,1.4402621385301E-5,2.37264429259199E-6,0.00178838890404791,795,952,907
L1_S25_F2718,1,2.5219E1,25,2718,558,1.51036551283568E-5,1.4402621385301E-5,3.54375126221385E-6,0.00178838890404791,759,952,882
L1_S25_F2720,1,2.5219E1,25,2720,564,1.39190291434943E-5,1.4402621385301E-5,4.71485823005935E-6,0.00178838890404791,771,952,873
L1_S25_F2722,1,2.5219E1,25,2722,614,1.46735067261261E-5,1.4402621385301E-5,4.71485823005935E-6,0.00178838890404791,765,952,873
L1_S25_F2724,1,2.5219E1,25,2724,577,1.4287453820927E-5,1.4402621385301E-5,4.71485823005935E-6,0.00178838890404791,770,952,873
L1_S25_F2726,1,2.5219E1,25,2726,448,1.39001802104133E-5,1.4402621385301E-5,4.71485822828299E-6,0.00178838890404791,772,952,876
L1_S25_F2732,1,2.522E1,25,2732,611,3.90065929778416E-5,3.24090177237224E-5,2.22023935876337E-5,0.00360550016177443,607,899,793
L1_S25_F2734,1,2.522E1,25,2734,838,3.51361057706612E-5,3.24090177237224E-5,2.22023935876337E-5,0.00360550016177443,626,899,793
L1_S25_F2737,1,2.522E1,25,2737,592,3.40778725931301E-5,3.24090177237224E-5,2.220239358941E-5,0.00360550016177443,633,899,789
L1_S25_F2739,1,2.522E1,25,2739,652,3.42542485327613E-5,3.24090177237224E-5,2.10312866197881E-5,0.00360550016177443,632,899,796
L1_S25_F2741,1,2.522E1,25,2741,137,2.66995910322976E-5,3.24090177237224E-5,1.82470456753236E-5,0.00360550016177443,680,899,803
L1_S25_F2743,1,2.522E1,25,2743,955,4.08791553230259E-5,3.24090177237224E-5,2.220239358941E-5,0.00360550016177443,600,899,789
L1_S25_F2745,1,2.522E1,25,2745,910,3.99120261853625E-5,3.24090177237224E-5,2.220239358941E-5,0.00360550016177443,604,899,789
L1_S25_F2747,1,2.522E1,25,2747,759,3.61298273841015E-5,3.24090177237224E-5,1.98601796501663E-5,0.00360550016177443,619,899,798
L1_S25_F2749,1,2.522E1,25,2749,623,4.01144939399245E-5,3.24090177237224E-5,2.220239358941E-5,0.00360550016177443,603,899,789
L1_S25_F2751,1,2.522E1,25,2751,663,3.55051671938611E-5,3.24090177237224E-5,2.22023935876337E-5,0.00360550016177443,625,899,793
L1_S25_F2755,1,2.5221E1,25,2755,7,1.37145524625737E-6,4.43192052621555E-5,1.30998441267849E-5,0.00209250794299795,951,884,836
L1_S25_F2758,1,2.5221E1,25,2758,6,3.82089133843522E-6,4.43192052621555E-5,1.05266836190054E-5,0.00209250794299795,910,884,848
L1_S25_F2761,1,2.5221E1,25,2761,3,8.91892039334152E-7,4.43192052621555E-5,2.98811881904726E-7,0.00209250794299795,961,884,931
L1_S25_F2764,1,2.5221E1,25,2764,3,8.91892039334152E-7,4.43192052621555E-5,2.98811881904726E-7,0.00209250794299795,961,884,931
L1_S25_F2767,1,2.5221E1,25,2767,535,5.32730502076362E-5,4.43192052621555E-5,3.98726776893454E-5,0.00209250794299795,560,884,754
L1_S25_F2770,1,2.5221E1,25,2770,566,4.91544266836286E-5,4.43192052621555E-5,3.98726776893454E-5,0.00209250794299795,571,884,754
