Id,string
4436,1101011011000000000000000010000000000001110011011101
4437,1101011011000000000000000010000000000001110101011011
4438,1101011011000000000000000010000000000001110101011101
4439,1101011011000000000000000010000000000010000000000000
4440,1101011011000000000000000010001001101100000000000000
4441,1101011011000000000000000010010001101100000000000000
4442,1101011011000000000000000010010001110100000000000000
4443,1101011011000000000000000010011001101000000000000000
4444,1101011011000000000000000010011001101100000000000000
4445,1101011011000000000000000010011001101110000000000000
4446,1101011011000000000000000010011001110100000000000000
4447,1101011011000000000000000010011001110110000000000000
4448,1101011011000000000000000010011010101100000000000000
4449,1101011011000000000000000010011010110100000000000000
4450,1101011011000000000000000010011011101100000000000000
4451,1101011011000000000000000010011011110100000000000000
4452,1101011011000000000000000010011011110110000000000000
4453,1101011011000000000000000010011101101100000000000000
4454,1101011011000000000000000010011101110100000000000000
4455,1101011011000000000000000010011111101100000000000000
4456,1101011011000000000000000100011001101100000000000000
4457,1101011011000000000000000100011001110100000000000000
4458,1101011011000000000000000101011001101100000000000000
4459,1101011011000000000000000101011001110100000000000000
4460,1101011011000000000000000110000000000000000000011011
4461,1101011011000000000000000110000000000000000011011011
4462,1101011011000000000000000110011001101100000000000000
4463,1101011011000000000000000110011001110100000000000000
4464,1101011011000000000000001000011001101100000000000000
4465,1101011011000000000000001000011001101110000000000000
4466,1101011011000000000000001000011001110100000000000000
4467,1101011011000000000000001000111001101100000000000000
4468,1101011011000000000000001000111001110100000000000000
4469,1101011011000000000000001000111001110110000000000000
4470,1101011011000000000000001001000000000001110011011011
4471,1101011011000000000000001001011001101100000000000000
4472,1101011011000000000000001001011001110100000000000000
4473,1101011011000000000000001010000000000000000000011011
4474,1101011011000000000000001010000000000000000000011101
4475,1101011011000000000000001010000000000001110011011011
4476,1101011011000000000000001010000000000001110011011101
4477,1101011011000000000000001010000000000001110101011011
4478,1101011011000000000000001010000000000001110101011101
4479,1101011011000000000000001010011001101100000000000000
4480,1101011011000000000000001010011001110100000000000000
4481,1101011011000000000000001011011011101100000000000000
4482,1101011011001101010110010000011001101100000000000000
4483,1101011011001101010110100000011001101100000000000000
4484,1101011011001101010110100000011001110100000000000000
4485,1101011011001101010110100010011001110100000000000000
4486,1101011011001101011010010000011101110100000000000000
4487,1101011011001101011011000000011001110100000000000000
4488,1101011011001101011011000001011001110100000000000000
4489,1101011011001101100110100000011001101100000000000000
4490,1101011011001101100110100000011001110100000000000000
4491,1101011011001101101010010000011001101100000000000000
4492,1101011011001110010110100000011001101100000000000000
4493,1101011011001110010110100000011001110100000000000000
4494,1101011011001110010111000000011011101100000000000000
4495,1101011011001110011010010000011001101100000000000000
4496,1101011011001110011010100000011001101100000000000000
4497,1101011011001110011011000000011001101100000000000000
4498,1101011011001110100110010000011001110100000000000000
4499,1101011011001110101010010000011001101100000000000000
4500,1101011011001110101011000000011001101100000000000000
4501,1101011011010000000000000000000000000001110101011011
4502,1101011011010000000000000000000000000001110101011101
4503,1101011011010000000000000000011001101100000000000000
4504,1101011011010000000000000000011001110100000000000000
4505,1101011011010000000000000000011011010100000000000000
4506,1101011011010000000000000000011011101100000000000000
4507,1101011011010000000000000000011101110100000000000000
4508,1101011011010000000000000001011010101100000000000000
4509,1101011011010000000000000010000000000001110101011011
4510,1101011011010000000000000010011001101100000000000000
4511,1101011011100000000000000000000000000001110101011011
4512,1101011011100000000000000000000000000001110101011101
4513,1101011011100000000000000000011001101100000000000000
4514,1101011011100000000000000000011001110100000000000000
4515,1101011011100000000000000000011101101100000000000000
4516,1101011011100000000000000000011101110100000000000000
4517,1101011011100000000000000001011001101100000000000000
4518,1101011011100000000000000001011001110100000000000000
4519,1101011011100000000000000010011101110100000000000000
4520,1101011011101101010111000000011001110100000000000000
4521,1101011110100000000000000000011001101100000000000000
4522,1101011110100000000000000000011101110100000000000000
4523,1101011111000000000000000000011101110100000000000000
4524,1101100000000000000000000000011001101100000000000000
4525,1101100000000000000000000000011001110100000000000000
4526,1101100010100000000000000000011001101100000000000000
4527,1101100100010000000000000000000000000001110011011011
4528,1101100100010000000000000000000000000001110101011011
4529,1101100100010000000000000000000000000001110111011011
4530,1101100100010000000000000000011001101100000000000000
4531,1101100100010000000000000000011001110100000000000000
4532,1101100100010000000000000000011101110100000000000000
4533,1101100100010000000000000001011001101100000000000000
4534,1101100100010000000000000001011001110100000000000000
4535,1101100100010000000000000010011001101100000000000000
4536,1101100100010000000000000010011001110100000000000000
4537,1101100100010000000000001010000000000001110011011011
4538,1101100100100000000000000000000000000001110011011101
4539,1101100100100000000000000000000000000001110101011011
4540,1101100100100000000000000000000000000001110101011101
4541,1101100100100000000000000000011001101100000000000000
4542,1101100100100000000000000000011001110100000000000000
4543,1101100100100000000000000000011101110100000000000000
4544,1101100100100000000000000001011001110100000000000000
4545,1101100100100000000000000010011001101100000000000000
4546,1101100101000000000000000000000000000001110011011101
4547,1101100101000000000000000000011001101100000000000000
4548,1101100101000000000000000000011001110100000000000000
4549,1101100101000000000000000000011101101100000000000000
4550,1101100101000000000000000000011101110100000000000000
4551,1101100101000000000000000001011001110100000000000000
4552,1101100101000000000000000010011001101100000000000000
4553,1101100101000000000000000010011001110100000000000000
4554,1101100101000000000000000110011001101100000000000000
4555,1101100110000000000000000000011001101100000000000000
4556,1101100110010000000000000000000000000001100011011011
4557,1101100110010000000000000000000000000001100101011101
4558,1101100110010000000000000000000000000001110011001101
4559,1101100110010000000000000000000000000001110011010010
4560,1101100110010000000000000000000000000001110011011011
4561,1101100110010000000000000000000000000001110011011101
4562,1101100110010000000000000000000000000001110101010011
4563,1101100110010000000000000000000000000001110101011011
4564,1101100110010000000000000000000000000001110101011101
4565,1101100110010000000000000000000000000001110111011011
4566,1101100110010000000000000000000000000001110111011101
4567,1101100110010000000000000000000000000010000000000000
4568,1101100110010000000000000000010001101100000000000000
4569,1101100110010000000000000000010001110100000000000000
4570,1101100110010000000000000000010101110100000000000000
4571,1101100110010000000000000000011001001100000000000000
4572,1101100110010000000000000000011001001110000000000000
4573,1101100110010000000000000000011001010100000000000000
4574,1101100110010000000000000000011001101000000000000000
4575,1101100110010000000000000000011001101100000000000000
4576,1101100110010000000000000000011001101110000000000000
4577,1101100110010000000000000000011001110000000000000000
4578,1101100110010000000000000000011001110100000000000000
4579,1101100110010000000000000000011001110110000000000000
4580,1101100110010000000000000000011001111100000000000000
4581,1101100110010000000000000000011010000100000000000000
4582,1101100110010000000000000000011010001100000000000000
4583,1101100110010000000000000000011010001110000000000000
4584,1101100110010000000000000000011010010100000000000000
4585,1101100110010000000000000000011010010110000000000000
4586,1101100110010000000000000000011010101100000000000000
4587,1101100110010000000000000000011010101110000000000000
4588,1101100110010000000000000000011010110100000000000000
4589,1101100110010000000000000000011011101100000000000000
4590,1101100110010000000000000000011011101110000000000000
4591,1101100110010000000000000000011011110100000000000000
4592,1101100110010000000000000000011011110110000000000000
4593,1101100110010000000000000000011101001100000000000000
4594,1101100110010000000000000000011101010100000000000000
4595,1101100110010000000000000000011101101000000000000000
4596,1101100110010000000000000000011101101100000000000000
4597,1101100110010000000000000000011101101110000000000000
4598,1101100110010000000000000000011101110000000000000000
4599,1101100110010000000000000000011101110100000000000000
4600,1101100110010000000000000000011101110110000000000000
4601,1101100110010000000000000000011110001100000000000000
4602,1101100110010000000000000000011110001110000000000000
4603,1101100110010000000000000000011110101100000000000000
4604,1101100110010000000000000000011111101100000000000000
4605,1101100110010000000000000000011111110100000000000000
4606,1101100110010000000000000000011111110110000000000000
4607,1101100110010000000000000000100000000001110011011101
4608,1101100110010000000000000000100000000001110101011101
4609,1101100110010000000000000000111001101100000000000000
4610,1101100110010000000000000000111001101110000000000000
4611,1101100110010000000000000000111001110100000000000000
4612,1101100110010000000000000000111001110110000000000000
4613,1101100110010000000000000000111010010100000000000000
4614,1101100110010000000000000000111011101100000000000000
4615,1101100110010000000000000000111011110100000000000000
4616,1101100110010000000000000000111101101100000000000000
4617,1101100110010000000000000000111101110100000000000000
4618,1101100110010000000000000000111111101100000000000000
4619,1101100110010000000000000001000000000001110011011011
4620,1101100110010000000000000001000000000001110011011101
4621,1101100110010000000000000001000000000001110101011011
4622,1101100110010000000000000001000000000001110101011101
4623,1101100110010000000000000001010001110100000000000000
4624,1101100110010000000000000001010011101100000000000000
4625,1101100110010000000000000001011001101000000000000000
4626,1101100110010000000000000001011001101100000000000000
4627,1101100110010000000000000001011001101110000000000000
4628,1101100110010000000000000001011001110000000000000000
4629,1101100110010000000000000001011001110100000000000000
4630,1101100110010000000000000001011001110110000000000000
4631,1101100110010000000000000001011010001100000000000000
4632,1101100110010000000000000001011010010100000000000000
4633,1101100110010000000000000001011010101100000000000000
4634,1101100110010000000000000001011010110100000000000000
4635,1101100110010000000000000001011011101100000000000000
4636,1101100110010000000000000001011011101110000000000000
4637,1101100110010000000000000001011011110100000000000000
4638,1101100110010000000000000001011101101100000000000000
4639,1101100110010000000000000001011101110100000000000000
4640,1101100110010000000000000010000000000001110011011011
4641,1101100110010000000000000010000000000001110011011101
4642,1101100110010000000000000010000000000001110101011011
4643,1101100110010000000000000010000000000001110101011101
4644,1101100110010000000000000010000011101100000000000000
4645,1101100110010000000000000010001001110100000000000000
4646,1101100110010000000000000010010001101100000000000000
4647,1101100110010000000000000010010001110100000000000000
4648,1101100110010000000000000010011001101100000000000000
4649,1101100110010000000000000010011001101110000000000000
4650,1101100110010000000000000010011001110100000000000000
4651,1101100110010000000000000010011001110110000000000000
4652,1101100110010000000000000010011010001100000000000000
4653,1101100110010000000000000010011010010100000000000000
4654,1101100110010000000000000010011010010110000000000000
4655,1101100110010000000000000010011010101100000000000000
4656,1101100110010000000000000010011010101110000000000000
4657,1101100110010000000000000010011011101100000000000000
4658,1101100110010000000000000010011011110100000000000000
4659,1101100110010000000000000010011101101100000000000000
4660,1101100110010000000000000010011101110100000000000000
4661,1101100110010000000000000010011101110110000000000000
4662,1101100110010000000000000010011111110100000000000000
4663,1101100110010000000000000011000000000001110101011011
4664,1101100110010000000000000011011011101100000000000000
4665,1101100110010000000000000011011011110100000000000000
4666,1101100110010000000000000100011001101100000000000000
4667,1101100110010000000000000100011001110100000000000000
4668,1101100110010000000000000101011001101100000000000000
4669,1101100110010000000000000101011001110100000000000000
4670,1101100110010000000000000110000000000000000000011101
4671,1101100110010000000000000110000000000010000000000000
4672,1101100110010000000000000110011001101100000000000000
4673,1101100110010000000000000110011001110100000000000000
4674,1101100110010000000000000110011011101100000000000000
4675,1101100110010000000000001000011001101100000000000000
4676,1101100110010000000000001000011001110100000000000000
4677,1101100110010000000000001000011010010100000000000000
4678,1101100110010000000000001000011010010110000000000000
4679,1101100110010000000000001000011011101100000000000000
4680,1101100110010000000000001000111001101100000000000000
4681,1101100110010000000000001000111001110100000000000000
4682,1101100110010000000000001001000001101100000000000000
4683,1101100110010000000000001001011001101100000000000000
4684,1101100110010000000000001001011001110100000000000000
4685,1101100110010000000000001001011001110110000000000000
4686,1101100110010000000000001010000000000001110101011011
4687,1101100110010000000000001010000000000001110101011101
4688,1101100110010000000000001010000001110100000000000000
4689,1101100110010000000000001010011001101100000000000000
4690,1101100110010000000000001010011001110100000000000000
4691,1101100110011101010110010000011001101100000000000000
4692,1101100110011101010110100000011001110100000000000000
4693,1101100110011101010111000000011001101100000000000000
4694,1101100110011101011011000000011001110100000000000000
4695,1101100110011101011011000000011001110110000000000000
4696,1101100110011101100110100000011001101100000000000000
4697,1101100110011101100110100000011011110100000000000000
4698,1101100110011101100111000000011001101100000000000000
4699,1101100110011101101010010000000000000001110101011101
4700,1101100110011101101010010000011001101100000000000000
4701,1101100110011101101010010000011101110100000000000000
4702,1101100110011110010110010000011001110100000000000000
4703,1101100110011110010110010000011101101100000000000000
4704,1101100110011110010110100000011001101100000000000000
4705,1101100110011110010111000000011001101100000000000000
4706,1101100110011110011010010000011011110100000000000000
4707,1101100110011110011011000000011001101100000000000000
4708,1101100110011110011011000010011001110100000000000000
4709,1101100110011110100110100000011001101100000000000000
4710,1101100110011110100110100000011001110100000000000000
4711,1101100110011110100111000000011001101100000000000000
4712,1101100110011110101010010000011001101100000000000000
4713,1101100110011110101010010000011001110100000000000000
4714,1101100110011110101010010010011001110100000000000000
4715,1101100110011110101011000000011001101100000000000000
4716,1101100110011110101011000000011001110100000000000000
4717,1101100110100000000000000000000000000000110011011011
4718,1101100110100000000000000000000000000001100101011011
4719,1101100110100000000000000000000000000001100101011101
4720,1101100110100000000000000000000000000001110011011011
4721,1101100110100000000000000000000000000001110011011101
4722,1101100110100000000000000000000000000001110101001101
4723,1101100110100000000000000000000000000001110101011011
4724,1101100110100000000000000000000000000001110101011101
4725,1101100110100000000000000000000000000001110111011011
4726,1101100110100000000000000000000000000001110111011101
4727,1101100110100000000000000000000000000010000000000000
4728,1101100110100000000000000000010001101100000000000000
4729,1101100110100000000000000000010001110100000000000000
4730,1101100110100000000000000000010011101100000000000000
4731,1101100110100000000000000000010101101100000000000000
4732,1101100110100000000000000000011001001100000000000000
4733,1101100110100000000000000000011001010100000000000000
4734,1101100110100000000000000000011001100100000000000000
4735,1101100110100000000000000000011001101000000000000000
4736,1101100110100000000000000000011001101100000000000000
4737,1101100110100000000000000000011001101110000000000000
4738,1101100110100000000000000000011001110000000000000000
4739,1101100110100000000000000000011001110100000000000000
4740,1101100110100000000000000000011001110110000000000000
4741,1101100110100000000000000000011001111100000000000000
4742,1101100110100000000000000000011010000100000000000000
4743,1101100110100000000000000000011010001100000000000000
4744,1101100110100000000000000000011010001110000000000000
4745,1101100110100000000000000000011010010100000000000000
4746,1101100110100000000000000000011010010110000000000000
4747,1101100110100000000000000000011010101100000000000000
4748,1101100110100000000000000000011010101110000000000000
4749,1101100110100000000000000000011010110100000000000000
4750,1101100110100000000000000000011011101000000000000000
4751,1101100110100000000000000000011011101100000000000000
4752,1101100110100000000000000000011011101110000000000000
4753,1101100110100000000000000000011011110100000000000000
4754,1101100110100000000000000000011011110110000000000000
4755,1101100110100000000000000000011101101000000000000000
4756,1101100110100000000000000000011101101100000000000000
4757,1101100110100000000000000000011101101110000000000000
4758,1101100110100000000000000000011101110100000000000000
4759,1101100110100000000000000000011101110110000000000000
4760,1101100110100000000000000000011110001100000000000000
4761,1101100110100000000000000000011111101100000000000000
4762,1101100110100000000000000000011111110100000000000000
4763,1101100110100000000000000000100000000001110011011101
4764,1101100110100000000000000000100000000001110101011011
4765,1101100110100000000000000000100000000001110101011101
4766,1101100110100000000000000000110001110100000000000000
4767,1101100110100000000000000000111001101100000000000000
4768,1101100110100000000000000000111001101110000000000000
4769,1101100110100000000000000000111001110100000000000000
4770,1101100110100000000000000000111001110110000000000000
4771,1101100110100000000000000000111010110110000000000000
4772,1101100110100000000000000000111011101100000000000000
4773,1101100110100000000000000000111011110100000000000000
4774,1101100110100000000000000000111101101100000000000000
4775,1101100110100000000000000000111101101110000000000000
4776,1101100110100000000000000000111101110100000000000000
4777,1101100110100000000000000001000000000001110011011011
4778,1101100110100000000000000001000000000001110011011101
4779,1101100110100000000000000001000000000001110101011011
4780,1101100110100000000000000001000000000001110101011101
4781,1101100110100000000000000001000000000010000000000000
4782,1101100110100000000000000001010001101100000000000000
4783,1101100110100000000000000001010001110100000000000000
4784,1101100110100000000000000001011001101100000000000000
4785,1101100110100000000000000001011001101110000000000000
4786,1101100110100000000000000001011001110100000000000000
4787,1101100110100000000000000001011001110110000000000000
4788,1101100110100000000000000001011010001100000000000000
4789,1101100110100000000000000001011010001110000000000000
4790,1101100110100000000000000001011010010100000000000000
4791,1101100110100000000000000001011010110100000000000000
4792,1101100110100000000000000001011010110110000000000000
4793,1101100110100000000000000001011011101100000000000000
4794,1101100110100000000000000001011011110100000000000000
4795,1101100110100000000000000001011101101100000000000000
4796,1101100110100000000000000001011101110100000000000000
4797,1101100110100000000000000010000000000001110011011011
4798,1101100110100000000000000010000000000001110011011101
4799,1101100110100000000000000010000000000001110101011011
4800,1101100110100000000000000010000000000001110101011101
4801,1101100110100000000000000010001001110100000000000000
4802,1101100110100000000000000010010001101100000000000000
4803,1101100110100000000000000010011001101000000000000000
4804,1101100110100000000000000010011001101100000000000000
4805,1101100110100000000000000010011001101110000000000000
4806,1101100110100000000000000010011001110000000000000000
4807,1101100110100000000000000010011001110100000000000000
4808,1101100110100000000000000010011001110110000000000000
4809,1101100110100000000000000010011010001100000000000000
4810,1101100110100000000000000010011010010100000000000000
4811,1101100110100000000000000010011010101100000000000000
4812,1101100110100000000000000010011010110100000000000000
4813,1101100110100000000000000010011011101100000000000000
4814,1101100110100000000000000010011011110100000000000000
4815,1101100110100000000000000010011011110110000000000000
4816,1101100110100000000000000010011101101100000000000000
4817,1101100110100000000000000010011101110100000000000000
4818,1101100110100000000000000010011111101100000000000000
4819,1101100110100000000000000010011111110100000000000000
4820,1101100110100000000000000011011001110100000000000000
4821,1101100110100000000000000011011001110110000000000000
4822,1101100110100000000000000011011010101100000000000000
4823,1101100110100000000000000011011010101110000000000000
4824,1101100110100000000000000011011011101100000000000000
4825,1101100110100000000000000011011011110100000000000000
4826,1101100110100000000000000011011011110110000000000000
4827,1101100110100000000000000100011001101100000000000000
4828,1101100110100000000000000100011001110100000000000000
4829,1101100110100000000000000100111001110100000000000000
4830,1101100110100000000000000101011001101100000000000000
4831,1101100110100000000000000101011001110100000000000000
4832,1101100110100000000000000101011010000100000000000000
4833,1101100110100000000000000101011011110100000000000000
4834,1101100110100000000000000110011001101100000000000000
4835,1101100110100000000000000110011001110100000000000000
4836,1101100110100000000000001000000000000000000000011101
4837,1101100110100000000000001000011001101100000000000000
4838,1101100110100000000000001000011001110100000000000000
4839,1101100110100000000000001000011011101100000000000000
4840,1101100110100000000000001000111001101100000000000000
4841,1101100110100000000000001000111001110100000000000000
4842,1101100110100000000000001001000000000001110011011011
4843,1101100110100000000000001001000001101100000000000000
4844,1101100110100000000000001001001001110100000000000000
4845,1101100110100000000000001001011001101100000000000000
4846,1101100110100000000000001001011001110100000000000000
4847,1101100110100000000000001010000000000001110011011101
4848,1101100110100000000000001010011001101100000000000000
4849,1101100110100000000000001010011001110100000000000000
4850,1101100110100000000000001011011011101100000000000000
4851,1101100110100000010110010000000000000001110101011011
4852,1101100110101101010110010000011001101100000000000000
4853,1101100110101101010110100000011001101100000000000000
4854,1101100110101101011010010000011001101100000000000000
4855,1101100110101101011010010000011001110100000000000000
4856,1101100110101101011010010001011001101100000000000000
4857,1101100110101101011010100000011001110100000000000000
4858,1101100110101101011011000000011001110100000000000000
4859,1101100110101101011011000010011001101100000000000000
4860,1101100110101101100110010000011001101100000000000000
4861,1101100110101101100110010000011001110100000000000000
4862,1101100110101101100110100000011001101100000000000000
4863,1101100110101101100111000001011001101100000000000000
4864,1101100110101101100111000010011001101100000000000000
4865,1101100110101101101010010000011001101100000000000000
4866,1101100110101101101010100000011001101100000000000000
4867,1101100110101101101010100000011001110100000000000000
4868,1101100110101101101011000000011001110100000000000000
4869,1101100110101110010110100000011001110100000000000000
4870,1101100110101110010111000000011001110100000000000000
4871,1101100110101110011010010000011001110100000000000000
4872,1101100110101110011010100010011001101100000000000000
4873,1101100110101110011011000000011001101100000000000000
4874,1101100110101110011011000000011001110100000000000000
4875,1101100110101110100110010000011101101100000000000000
4876,1101100110101110100110010010011001110100000000000000
4877,1101100110101110100110100001011001110100000000000000
4878,1101100110101110100111000000011001101100000000000000
4879,1101100110101110100111000000011001110100000000000000
4880,1101100110101110101010010000011011110100000000000000
4881,1101100110101110101010100000011001101100000000000000
4882,1101100110101110101010100000011001110100000000000000
4883,1101100110110000000000000000000000000001110011011011
4884,1101100110110000000000000000011001101100000000000000
4885,1101100110110000000000000000011001110000000000000000
4886,1101100110110000000000000000011001110100000000000000
4887,1101100110110000000000000000011011110100000000000000
4888,1101100110110000000000000000011101101100000000000000
4889,1101100110110000000000000000011101101110000000000000
4890,1101100110110000000000000000011101110100000000000000
4891,1101100110110000000000000000111001101100000000000000
4892,1101100110110000000000000000111001110100000000000000
4893,1101100110110000000000000010011001101100000000000000
4894,1101100110110000000000000010011001110100000000000000
4895,1101100111000000000000000000000000000000110011011101
4896,1101100111000000000000000000000000000001110001011011
4897,1101100111000000000000000000000000000001110010011101
4898,1101100111000000000000000000000000000001110011011011
4899,1101100111000000000000000000000000000001110011011101
4900,1101100111000000000000000000000000000001110101010011
4901,1101100111000000000000000000000000000001110101011010
4902,1101100111000000000000000000000000000001110101011011
4903,1101100111000000000000000000000000000001110101011100
4904,1101100111000000000000000000000000000001110101011101
4905,1101100111000000000000000000000000000001110111011011
4906,1101100111000000000000000000000000000001110111011101
4907,1101100111000000000000000000000000000001111101011011
4908,1101100111000000000000000000000000000010000000000000
4909,1101100111000000000000000000010001101100000000000000
4910,1101100111000000000000000000010001101110000000000000
4911,1101100111000000000000000000010001110100000000000000
4912,1101100111000000000000000000010001110110000000000000
4913,1101100111000000000000000000011001001100000000000000
4914,1101100111000000000000000000011001010100000000000000
4915,1101100111000000000000000000011001010110000000000000
4916,1101100111000000000000000000011001101000000000000000
4917,1101100111000000000000000000011001101100000000000000
4918,1101100111000000000000000000011001101110000000000000
4919,1101100111000000000000000000011001110000000000000000
4920,1101100111000000000000000000011001110100000000000000
4921,1101100111000000000000000000011001110110000000000000
4922,1101100111000000000000000000011001111100000000000000
4923,1101100111000000000000000000011010000100000000000000
4924,1101100111000000000000000000011010001100000000000000
4925,1101100111000000000000000000011010001110000000000000
4926,1101100111000000000000000000011010010100000000000000
4927,1101100111000000000000000000011010010110000000000000
4928,1101100111000000000000000000011010101100000000000000
4929,1101100111000000000000000000011010110100000000000000
4930,1101100111000000000000000000011010110110000000000000
4931,1101100111000000000000000000011011101100000000000000
4932,1101100111000000000000000000011011101110000000000000
4933,1101100111000000000000000000011011110100000000000000
4934,1101100111000000000000000000011011110110000000000000
4935,1101100111000000000000000000011101101000000000000000
4936,1101100111000000000000000000011101101100000000000000
4937,1101100111000000000000000000011101101110000000000000
4938,1101100111000000000000000000011101110000000000000000
4939,1101100111000000000000000000011101110100000000000000
4940,1101100111000000000000000000011101110110000000000000
4941,1101100111000000000000000000011110001100000000000000
4942,1101100111000000000000000000011110001110000000000000
4943,1101100111000000000000000000011110010110000000000000
4944,1101100111000000000000000000011110101100000000000000
4945,1101100111000000000000000000011110110100000000000000
4946,1101100111000000000000000000011110110110000000000000
4947,1101100111000000000000000000011111101100000000000000
4948,1101100111000000000000000000011111101110000000000000
4949,1101100111000000000000000000011111110100000000000000
4950,1101100111000000000000000000100000000001110101011011
4951,1101100111000000000000000000111001101100000000000000
4952,1101100111000000000000000000111001101110000000000000
4953,1101100111000000000000000000111001110100000000000000
4954,1101100111000000000000000000111001110110000000000000
4955,1101100111000000000000000000111011110100000000000000
4956,1101100111000000000000000000111101101100000000000000
4957,1101100111000000000000000000111101110100000000000000
4958,1101100111000000000000000000111111101100000000000000
4959,1101100111000000000000000001000000000001110011011011
4960,1101100111000000000000000001000000000001110011011101
4961,1101100111000000000000000001000000000001110101011011
4962,1101100111000000000000000001000000000001110101011101
4963,1101100111000000000000000001011001101000000000000000
4964,1101100111000000000000000001011001101100000000000000
4965,1101100111000000000000000001011001101110000000000000
4966,1101100111000000000000000001011001110000000000000000
4967,1101100111000000000000000001011001110100000000000000
4968,1101100111000000000000000001011001110110000000000000
4969,1101100111000000000000000001011010001100000000000000
4970,1101100111000000000000000001011010010100000000000000
4971,1101100111000000000000000001011011101100000000000000
4972,1101100111000000000000000001011011110000000000000000
4973,1101100111000000000000000001011011110100000000000000
4974,1101100111000000000000000001011101101100000000000000
4975,1101100111000000000000000001011101110100000000000000
4976,1101100111000000000000000010000000000001110011011011
4977,1101100111000000000000000010000000000001110011011101
4978,1101100111000000000000000010000000000001110101001101
4979,1101100111000000000000000010000000000001110101011011
4980,1101100111000000000000000010000000000001110101011101
4981,1101100111000000000000000010000000000001110111011011
4982,1101100111000000000000000010001001110100000000000000
4983,1101100111000000000000000010010001101100000000000000
4984,1101100111000000000000000010011001101000000000000000
4985,1101100111000000000000000010011001101100000000000000
4986,1101100111000000000000000010011001101110000000000000
4987,1101100111000000000000000010011001110000000000000000
4988,1101100111000000000000000010011001110100000000000000
4989,1101100111000000000000000010011001110110000000000000
4990,1101100111000000000000000010011010001100000000000000
4991,1101100111000000000000000010011010010100000000000000
4992,1101100111000000000000000010011010101100000000000000
4993,1101100111000000000000000010011010110100000000000000
4994,1101100111000000000000000010011011101100000000000000
4995,1101100111000000000000000010011011110100000000000000
4996,1101100111000000000000000010011101101100000000000000
4997,1101100111000000000000000010011101110100000000000000
4998,1101100111000000000000000011011001101100000000000000
4999,1101100111000000000000000011011001110100000000000000
5000,1101100111000000000000000011011011101100000000000000
5001,1101100111000000000000000011011011110100000000000000
5002,1101100111000000000000000100010001101100000000000000
5003,1101100111000000000000000100011001101100000000000000
5004,1101100111000000000000000100011001110100000000000000
5005,1101100111000000000000000100111001101100000000000000
5006,1101100111000000000000000101011001101100000000000000
5007,1101100111000000000000000101011001110100000000000000
5008,1101100111000000000000000110011001101100000000000000
5009,1101100111000000000000000110011001110100000000000000
5010,1101100111000000000000001000011001101100000000000000
5011,1101100111000000000000001000011001101110000000000000
5012,1101100111000000000000001000011001110100000000000000
5013,1101100111000000000000001000011011101100000000000000
5014,1101100111000000000000001000111001101100000000000000
5015,1101100111000000000000001000111001110100000000000000
5016,1101100111000000000000001000111011110100000000000000
5017,1101100111000000000000001001011001101100000000000000
5018,1101100111000000000000001001011001110100000000000000
5019,1101100111000000000000001010000000000000000000011011
5020,1101100111000000000000001010000000000001110011011101
5021,1101100111000000000000001010000000000001110101011011
5022,1101100111000000000000001010000000000001110101011101
5023,1101100111000000000000001010011001101100000000000000
5024,1101100111000000000000001010011001110100000000000000
5025,1101100111000000000000001010011011110100000000000000
5026,1101100111001101010110010001011001101100000000000000
5027,1101100111001101010110100000011001110100000000000000
5028,1101100111001101010111000000011001101100000000000000
5029,1101100111001101010111000000011001110100000000000000
5030,1101100111001101100110010000011001110100000000000000
5031,1101100111001101100110100000011001110100000000000000
5032,1101100111001101101010010000011001101100000000000000
5033,1101100111001101101010010001011001101100000000000000
5034,1101100111001101101010100000011001110100000000000000
5035,1101100111001110010110010000011001101100000000000000
5036,1101100111001110010110010000011001110100000000000000
5037,1101100111001110010110100000011001101100000000000000
5038,1101100111001110010111000000011001110100000000000000
5039,1101100111001110011010100000011001110100000000000000
5040,1101100111001110011011000000011001110000000000000000
5041,1101100111001110011011000000011001110100000000000000
5042,1101100111001110100110010000011001101100000000000000
5043,1101100111001110100110010000011001101110000000000000
5044,1101100111001110100110010000011001110100000000000000
5045,1101100111001110100110010010011001110100000000000000
5046,1101100111001110100110100000011001101100000000000000
5047,1101100111001110100110100000011001101110000000000000
5048,1101100111001110100110100000011101101100000000000000
5049,1101100111001110100111000000011001101100000000000000
5050,1101100111001110100111000000011011110100000000000000
5051,1101100111001110100111000001011001110100000000000000
5052,1101100111001110101010010000011001110100000000000000
5053,1101100111001110101010100000011011101100000000000000
5054,1101100111001110101011000000011001110100000000000000
5055,1101100111010000000000000000000000000001110101011011
5056,1101100111010000000000000000011001101100000000000000
5057,1101100111010000000000000000011001110100000000000000
5058,1101100111010000000000000000011101101100000000000000
5059,1101100111010000000000000000111001101100000000000000
5060,1101100111010000000000000010011001101100000000000000
5061,1101100111010000000000000010011001110100000000000000
5062,1101100111011110100111000000011001101100000000000000
5063,1101100111100000000000000000000000000001110011011011
5064,1101100111100000000000000000000000000001110011011101
5065,1101100111100000000000000000000000000001110101011101
5066,1101100111100000000000000000000000000010000000000000
5067,1101100111100000000000000000011001101100000000000000
5068,1101100111100000000000000000011001110100000000000000
5069,1101100111100000000000000000011101101100000000000000
5070,1101100111100000000000000001011001101100000000000000
5071,1101100111100000000000000001011101101100000000000000
